order_id,order_volume,warehouse_processing_time,shipment_distance,traffic_conditions,weather_indicator,delivery_partner_rating,historical_delivery_performance,day_of_week,is_peak_season,priority,delivery_status
ORD001055,20,6.29,912.73,Low,9.97,3.4,0.13,Wed,1,Standard,Delayed
ORD001056,1,7.11,1972.6,High,3.25,4.58,0.95,Tue,0,Express,Delayed
ORD001057,37,6.54,1161.89,High,5.26,2.71,0.01,Sat,0,Prime,Delayed
ORD001058,9,5.02,1267.0,Medium,1.16,2.99,0.01,Sat,1,Standard,Delayed
ORD001059,17,2.72,739.49,Medium,5.56,3.69,0.23,Sat,1,Standard,At Risk
ORD001060,9,7.16,1470.37,Medium,5.36,3.22,0.28,Thu,1,Express,Delayed
ORD001061,11,6.8,992.3,High,8.49,4.3,0.56,Sat,0,Express,Delayed
ORD001062,15,4.05,41.04,Medium,9.97,4.19,0.96,Wed,0,Standard,On-Time
ORD001063,24,0.79,1219.12,High,9.86,4.61,0.47,Tue,0,Express,At Risk
ORD001064,38,5.29,1661.77,Medium,2.36,3.01,0.29,Mon,0,Standard,Delayed
ORD001065,35,0.88,477.42,Medium,3.38,4.12,0.82,Sat,0,Standard,On-Time
ORD001066,30,7.45,446.02,Medium,2.75,4.44,0.39,Mon,1,Standard,Delayed
ORD001067,31,7.71,1219.73,Medium,2.0,2.66,0.14,Thu,0,Prime,Delayed
ORD001068,49,1.92,1636.87,Medium,1.5,2.59,0.79,Mon,0,Prime,Delayed
ORD001069,5,5.57,502.99,Medium,5.12,3.9,0.0,Wed,0,Express,At Risk
ORD001070,44,1.19,1864.86,Medium,8.72,3.97,0.21,Sat,0,Prime,At Risk
ORD001071,14,5.97,1855.14,Medium,5.9,3.48,0.64,Sun,0,Standard,Delayed
ORD001072,11,3.1,405.07,Low,8.73,2.59,0.1,Tue,1,Express,At Risk
ORD001073,9,5.61,531.25,Medium,9.59,3.5,0.26,Sat,0,Prime,At Risk
ORD001074,34,3.3,1402.69,Low,3.83,4.11,0.39,Sun,0,Express,At Risk
ORD001075,12,1.59,1903.71,High,8.36,4.25,0.4,Wed,0,Standard,At Risk
ORD001076,35,3.55,1421.22,Medium,0.52,3.73,0.97,Fri,0,Express,At Risk
ORD001077,35,1.35,892.58,Medium,4.81,3.81,0.68,Fri,1,Standard,At Risk
ORD001078,1,4.83,342.16,Medium,3.68,4.18,0.04,Mon,0,Standard,On-Time
ORD001079,40,0.81,924.71,Low,2.05,3.62,0.22,Thu,0,Prime,On-Time
ORD001080,22,4.45,1215.5,Medium,4.38,3.16,0.62,Sun,0,Standard,Delayed
ORD001081,29,7.15,665.25,High,4.44,3.06,0.71,Thu,1,Prime,Delayed
ORD001082,8,6.78,1022.96,Low,8.09,4.38,0.38,Sat,1,Prime,Delayed
ORD001083,11,7.12,264.78,Medium,8.69,3.72,0.86,Fri,0,Prime,On-Time
ORD001084,41,7.42,907.12,Medium,6.57,4.06,0.94,Thu,1,Standard,At Risk
ORD001085,37,1.28,186.1,Low,6.33,3.68,0.61,Sun,0,Standard,On-Time
ORD001086,14,1.47,102.93,High,1.1,4.55,0.56,Thu,0,Express,At Risk
ORD001087,30,4.68,1715.19,Medium,5.75,3.74,0.75,Mon,0,Express,At Risk
ORD001088,35,7.2,414.14,Medium,2.74,4.97,0.78,Sat,1,Express,Delayed
ORD001089,21,7.81,1152.43,Low,2.95,3.11,0.22,Wed,1,Prime,Delayed
ORD001090,37,0.85,302.22,Low,0.95,2.85,0.48,Wed,0,Standard,At Risk
ORD001091,5,3.17,528.74,Low,6.36,3.43,0.45,Tue,0,Prime,On-Time
ORD001092,19,2.1,725.87,Medium,5.84,4.8,0.94,Sun,1,Express,At Risk
ORD001093,14,6.17,291.63,Medium,2.2,4.63,0.11,Wed,0,Prime,At Risk
ORD001094,26,5.3,96.69,Low,2.63,3.12,0.94,Wed,0,Standard,At Risk
ORD001095,4,1.4,1754.93,High,7.73,4.0,0.57,Mon,0,Express,At Risk
ORD001096,25,4.13,28.61,Medium,7.93,3.97,0.29,Sat,1,Prime,On-Time
ORD001097,45,5.64,127.34,Low,4.93,3.23,0.87,Mon,0,Standard,At Risk
ORD001098,42,6.34,1611.12,Low,1.49,3.09,0.05,Sat,0,Standard,Delayed
ORD001099,25,0.65,567.61,Low,0.56,3.48,0.32,Wed,1,Express,Delayed
ORD001100,18,7.18,1447.03,Low,2.71,4.47,0.75,Tue,0,Standard,Delayed
ORD001101,40,4.77,296.72,Medium,7.31,2.98,0.83,Sun,0,Express,At Risk
ORD001102,8,6.59,478.38,High,6.01,3.61,0.17,Wed,0,Prime,At Risk
ORD001103,39,6.56,1147.69,High,7.18,3.7,0.94,Sat,1,Standard,Delayed
ORD001104,40,1.92,1977.33,High,4.72,4.85,0.05,Wed,0,Prime,At Risk
ORD001105,14,1.33,151.52,Medium,7.55,3.26,0.43,Fri,1,Standard,At Risk
ORD001106,32,5.91,804.11,Medium,4.81,2.55,0.1,Sat,0,Standard,Delayed
ORD001107,38,1.67,90.95,High,0.84,4.23,0.1,Tue,0,Standard,At Risk
ORD001108,33,6.87,402.46,Medium,0.8,4.39,0.91,Sat,0,Standard,At Risk
ORD001109,23,5.95,1815.4,Medium,8.32,4.26,0.9,Wed,0,Standard,At Risk
ORD001110,15,6.81,197.44,Medium,6.3,4.25,0.62,Mon,0,Prime,On-Time
ORD001111,33,2.74,1714.43,Medium,2.79,3.71,0.97,Sat,0,Standard,Delayed
ORD001112,25,2.87,359.72,Medium,7.57,2.55,0.49,Wed,0,Standard,At Risk
ORD001113,17,5.53,1724.26,High,1.36,4.32,0.78,Thu,0,Standard,Delayed
ORD001114,33,0.74,1078.35,Low,6.45,4.84,0.1,Fri,1,Prime,At Risk
ORD001115,47,5.95,1757.02,Low,9.89,2.89,0.4,Sun,1,Express,Delayed
ORD001116,2,6.77,307.65,Medium,1.5,2.67,0.52,Sun,1,Standard,Delayed
ORD001117,14,3.61,1525.26,Low,1.42,3.16,0.78,Fri,1,Prime,Delayed
ORD001118,40,6.24,1362.99,Medium,4.68,4.62,0.33,Sun,0,Express,Delayed
ORD001119,40,1.81,1088.15,Medium,6.43,2.77,0.98,Fri,1,Standard,Delayed
ORD001120,39,2.92,1622.12,Medium,0.27,4.29,0.73,Tue,1,Standard,Delayed
ORD001121,6,7.81,1298.31,Medium,5.0,2.66,0.53,Sat,1,Standard,Delayed
ORD001122,6,7.9,1754.71,Medium,0.83,2.58,0.33,Fri,0,Standard,Delayed
ORD001123,3,4.34,765.22,Medium,2.41,4.73,0.64,Wed,0,Express,At Risk
ORD001124,7,7.51,1181.9,Medium,7.12,4.43,0.67,Tue,0,Standard,Delayed
ORD001125,8,4.42,1741.85,Low,7.39,4.0,0.68,Thu,0,Express,At Risk
ORD001126,42,2.69,433.55,Medium,7.3,2.93,0.59,Mon,0,Express,At Risk
ORD001127,15,2.5,974.05,Medium,0.65,3.2,0.4,Fri,0,Express,Delayed
ORD001128,47,7.47,1921.68,Medium,7.87,2.62,0.82,Wed,0,Express,Delayed
ORD001129,29,1.79,949.84,Low,4.32,4.11,0.26,Sun,1,Express,At Risk
ORD001130,33,4.85,509.39,Medium,4.75,4.22,0.63,Tue,0,Standard,At Risk
ORD001131,30,4.67,705.4,Medium,4.2,3.32,0.47,Sat,0,Standard,Delayed
ORD001132,39,6.05,1770.74,Low,8.57,3.35,0.89,Sat,1,Standard,Delayed
ORD001133,27,4.24,1909.99,Medium,6.8,4.07,0.59,Wed,0,Express,At Risk
ORD001134,36,2.54,1900.46,High,5.0,4.86,0.86,Sat,0,Express,Delayed
ORD001135,29,1.77,1399.39,Medium,8.34,3.49,0.95,Fri,1,Standard,Delayed
ORD001136,38,5.16,1021.66,Low,8.05,3.73,0.13,Mon,0,Standard,At Risk
ORD001137,33,5.89,369.46,Low,0.05,4.25,0.56,Tue,0,Standard,At Risk
ORD001138,37,4.77,250.83,Low,4.79,3.36,0.88,Wed,0,Express,On-Time
ORD001139,27,6.04,124.23,Low,0.42,4.67,0.87,Tue,0,Prime,On-Time
ORD001140,33,1.56,40.34,Medium,3.07,4.62,0.2,Fri,0,Prime,On-Time
ORD001141,4,7.12,1756.84,Low,8.04,4.19,0.48,Sat,1,Standard,Delayed
ORD001142,22,4.87,1619.13,Medium,9.44,3.84,0.22,Fri,0,Prime,At Risk
ORD001143,2,1.45,1137.8,Low,2.42,4.96,0.9,Thu,1,Prime,At Risk
ORD001144,10,3.96,1997.45,Low,0.21,4.26,0.0,Sun,0,Express,Delayed
ORD001145,5,6.84,1906.34,Low,4.02,4.11,0.22,Thu,1,Standard,Delayed
ORD001146,10,7.23,1311.94,Low,3.35,4.69,0.41,Fri,0,Prime,At Risk
ORD001147,33,2.48,931.83,Low,6.77,3.89,0.22,Tue,0,Standard,On-Time
ORD001148,38,5.83,308.58,Medium,4.95,3.11,0.97,Wed,0,Express,At Risk
ORD001149,13,1.25,1033.61,Medium,3.99,2.84,0.24,Wed,1,Standard,Delayed
ORD001150,31,0.75,319.7,Low,2.3,3.68,0.36,Sun,0,Prime,On-Time
ORD001151,47,4.7,799.91,Medium,8.28,3.79,0.17,Tue,1,Standard,On-Time
ORD001152,36,5.71,1885.58,Low,2.48,4.57,0.93,Mon,0,Standard,Delayed
ORD001153,45,6.47,687.25,Low,0.55,2.85,0.41,Tue,0,Standard,Delayed
ORD001154,24,3.05,309.81,High,5.65,4.2,0.26,Fri,0,Prime,On-Time
ORD001155,15,0.55,1166.88,High,3.17,3.26,0.25,Sun,1,Standard,Delayed
ORD001156,29,4.1,1206.72,High,7.12,4.85,0.59,Fri,0,Standard,At Risk
ORD001157,8,0.62,391.64,Low,0.81,3.68,0.98,Thu,0,Express,On-Time
ORD001158,5,1.19,397.19,High,9.66,4.06,0.97,Wed,1,Standard,On-Time
ORD001159,29,2.95,1979.15,Medium,1.87,4.13,0.98,Sun,0,Express,Delayed
ORD001160,47,3.78,490.35,Medium,3.57,2.73,0.39,Thu,0,Prime,At Risk
ORD001161,4,2.6,1677.19,High,4.81,4.63,0.91,Sun,1,Standard,On-Time
ORD001162,12,4.86,943.3,High,8.9,2.91,0.44,Wed,1,Standard,At Risk
ORD001163,45,0.92,872.8,Medium,7.23,3.49,0.51,Tue,0,Standard,At Risk
ORD001164,2,1.58,593.45,High,1.45,4.18,0.52,Mon,0,Express,At Risk
ORD001165,27,5.71,1548.78,Medium,4.39,2.64,0.06,Sat,1,Prime,Delayed
ORD001166,31,1.57,1761.92,Medium,5.43,3.95,0.18,Wed,0,Prime,At Risk
ORD001167,36,5.3,525.95,Low,7.02,3.52,0.89,Mon,0,Prime,On-Time
ORD001168,36,0.91,194.72,High,5.72,2.66,0.9,Mon,0,Standard,At Risk
ORD001169,26,3.56,278.15,Medium,4.57,4.32,0.2,Mon,0,Standard,On-Time
ORD001170,43,1.83,1586.64,High,7.66,3.75,0.3,Tue,0,Standard,At Risk
ORD001171,27,1.32,874.47,Medium,3.78,3.26,0.83,Mon,1,Express,At Risk
ORD001172,5,4.75,268.17,Medium,9.87,2.71,0.2,Mon,1,Standard,At Risk
ORD001173,20,7.46,683.87,Medium,9.48,3.87,0.88,Fri,0,Express,At Risk
ORD001174,11,0.91,1030.9,Medium,7.07,3.26,0.82,Fri,0,Express,At Risk
ORD001175,10,3.66,1704.84,Medium,8.83,4.87,0.81,Wed,0,Standard,At Risk
ORD001176,40,5.81,1285.28,Low,3.93,3.98,0.89,Fri,0,Standard,At Risk
ORD001177,38,3.97,356.19,Medium,5.81,3.21,0.89,Wed,1,Standard,At Risk
ORD001178,6,6.55,321.61,Medium,2.73,3.82,0.92,Mon,0,Standard,At Risk
ORD001179,8,1.85,827.61,Medium,8.86,3.85,0.88,Fri,0,Express,On-Time
ORD001180,23,7.7,155.01,Medium,4.71,4.32,0.61,Thu,0,Standard,At Risk
ORD001181,47,3.39,1512.38,Low,5.36,4.76,0.16,Sat,1,Express,On-Time
ORD001182,26,3.06,805.9,Low,8.65,4.91,0.61,Sat,0,Standard,On-Time
ORD001183,46,7.06,689.33,High,7.97,4.29,0.94,Tue,0,Prime,At Risk
ORD001184,43,4.73,1020.67,High,3.22,3.86,0.97,Fri,1,Prime,At Risk
ORD001185,12,4.37,1419.37,Medium,0.87,3.06,0.73,Sun,1,Standard,Delayed
ORD001186,26,5.95,1140.85,Low,1.62,3.51,0.69,Tue,0,Standard,Delayed
ORD001187,13,4.85,1605.79,Medium,3.39,3.72,0.94,Sat,1,Standard,Delayed
ORD001188,40,1.72,1260.58,Medium,3.05,2.82,0.29,Fri,1,Prime,Delayed
ORD001189,18,5.56,1577.0,Medium,0.38,3.14,0.15,Sat,0,Standard,Delayed
ORD001190,25,1.5,1395.08,Medium,4.32,4.96,0.29,Fri,0,Standard,At Risk
ORD001191,33,6.54,390.28,Low,1.06,4.39,0.95,Sun,0,Prime,At Risk
ORD001192,47,7.92,109.45,Medium,2.21,3.71,0.21,Thu,0,Standard,At Risk
ORD001193,40,3.33,1807.28,Medium,7.87,3.07,0.22,Mon,0,Express,Delayed
ORD001194,43,3.84,1891.58,High,4.95,3.93,0.19,Sun,0,Standard,Delayed
ORD001195,12,0.85,1455.23,Medium,3.73,3.08,0.48,Wed,0,Standard,Delayed
ORD001196,44,0.6,1449.79,Medium,1.85,2.98,0.8,Fri,0,Standard,Delayed
ORD001197,36,7.41,543.94,Medium,8.66,2.73,0.38,Fri,0,Standard,Delayed
ORD001198,48,1.46,1087.17,Medium,9.04,3.36,0.1,Sun,1,Standard,Delayed
ORD001199,4,3.84,1984.52,Low,5.19,3.85,0.74,Tue,0,Express,At Risk
ORD001200,5,6.62,1713.01,Medium,9.21,2.9,0.61,Mon,1,Standard,Delayed
ORD001201,37,7.17,612.27,Low,4.65,3.0,0.48,Fri,1,Prime,Delayed
ORD001202,8,4.4,605.59,Low,1.07,3.48,0.96,Fri,0,Standard,At Risk
ORD001203,42,4.74,969.74,Low,0.17,3.72,0.47,Wed,1,Standard,At Risk
ORD001204,49,5.52,812.17,Low,1.28,4.41,0.73,Sat,0,Standard,At Risk
ORD001205,28,7.71,745.45,Low,6.23,3.92,0.16,Mon,0,Standard,At Risk
ORD001206,31,5.02,1255.81,Medium,3.21,4.04,0.42,Mon,0,Standard,Delayed
ORD001207,9,4.7,27.93,Low,6.48,4.24,0.21,Sat,1,Express,On-Time
ORD001208,29,0.61,1527.86,Medium,5.08,3.63,0.35,Sun,0,Express,Delayed
ORD001209,14,1.11,1481.41,Medium,3.33,3.36,0.48,Fri,1,Standard,Delayed
ORD001210,40,4.83,1661.5,Low,2.19,4.5,0.17,Mon,0,Express,At Risk
ORD001211,41,7.52,1683.69,High,0.81,4.57,0.8,Sun,0,Express,Delayed
ORD001212,22,7.0,1134.97,Medium,7.82,2.88,0.38,Mon,0,Prime,Delayed
ORD001213,11,7.87,1561.25,High,8.19,4.88,0.9,Wed,0,Express,Delayed
ORD001214,23,4.46,987.33,Medium,5.41,4.82,0.67,Thu,0,Standard,At Risk
ORD001215,1,6.41,1903.3,Medium,1.57,4.68,0.18,Sat,0,Express,Delayed
ORD001216,46,6.8,385.44,High,2.64,3.56,0.64,Sat,0,Standard,Delayed
ORD001217,37,5.36,1831.66,Medium,9.55,4.61,0.02,Wed,0,Standard,Delayed
ORD001218,21,3.04,520.77,Medium,2.26,4.07,0.81,Thu,0,Express,At Risk
ORD001219,26,4.02,209.93,Medium,0.57,3.01,0.97,Wed,1,Standard,At Risk
ORD001220,46,6.93,881.01,High,5.5,4.44,0.68,Sun,0,Prime,Delayed
ORD001221,36,2.74,1231.76,Low,2.62,3.52,0.93,Sat,0,Standard,At Risk
ORD001222,23,7.43,465.82,Medium,9.57,3.23,0.29,Sat,1,Standard,Delayed
ORD001223,1,2.22,1113.81,Low,5.75,4.7,0.42,Fri,1,Standard,At Risk
ORD001224,40,6.12,1616.75,High,9.66,4.66,0.42,Wed,0,Express,Delayed
ORD001225,15,5.23,517.88,Medium,7.86,4.66,0.11,Sun,1,Standard,Delayed
ORD001226,21,6.12,1162.74,High,7.23,4.65,0.8,Mon,1,Standard,Delayed
ORD001227,47,3.78,681.93,High,8.3,3.89,0.5,Mon,0,Express,At Risk
ORD001228,9,7.49,1061.89,Medium,6.05,4.04,0.49,Tue,0,Standard,Delayed
ORD001229,9,5.24,1335.5,Medium,0.11,4.87,0.67,Fri,0,Standard,Delayed
ORD001230,10,2.66,704.09,Medium,3.92,2.82,0.17,Mon,0,Express,At Risk
ORD001231,26,5.29,1988.99,Medium,2.19,4.52,0.81,Sun,0,Standard,Delayed
ORD001232,41,2.65,1129.73,Medium,4.34,3.82,0.37,Fri,0,Prime,At Risk
ORD001233,35,2.7,1649.8,Low,4.71,4.95,0.08,Sun,1,Prime,At Risk
ORD001234,25,3.5,1451.64,Medium,1.28,4.1,0.19,Sun,1,Express,Delayed
ORD001235,26,6.89,1706.35,High,0.23,2.91,0.25,Wed,1,Standard,Delayed
ORD001236,11,4.25,351.73,Low,1.38,4.54,0.18,Mon,0,Standard,On-Time
ORD001237,38,5.59,448.99,Medium,8.57,4.18,0.24,Fri,0,Prime,On-Time
ORD001238,2,3.44,977.39,Low,7.56,2.87,1.0,Wed,1,Express,At Risk
ORD001239,7,2.48,1705.4,Medium,7.99,2.52,0.54,Sat,0,Standard,Delayed
ORD001240,18,7.66,399.23,Low,2.76,3.86,0.6,Thu,0,Standard,At Risk
ORD001241,27,5.03,1942.28,Medium,2.36,3.1,0.17,Tue,0,Standard,Delayed
ORD001242,34,7.5,259.57,Low,0.37,4.67,0.04,Wed,1,Standard,At Risk
ORD001243,27,2.03,354.28,Medium,4.72,3.13,0.31,Sat,1,Prime,At Risk
ORD001244,17,1.6,338.63,Medium,3.82,4.16,0.77,Thu,0,Standard,On-Time
ORD001245,43,6.92,1174.08,Medium,8.36,3.36,0.56,Fri,0,Standard,Delayed
ORD001246,44,5.61,1835.49,Medium,6.82,3.38,0.01,Sun,0,Prime,Delayed
ORD001247,24,1.9,513.95,High,1.44,2.95,0.79,Thu,1,Express,Delayed
ORD001248,25,2.52,1108.31,Medium,9.87,3.76,0.1,Mon,1,Prime,At Risk
ORD001249,7,6.5,355.67,Low,7.71,3.95,0.44,Sat,0,Standard,At Risk
ORD001250,6,3.9,1264.12,Low,7.2,3.95,1.0,Sat,0,Express,At Risk
ORD001251,24,5.53,250.88,Low,2.17,4.64,0.12,Fri,0,Express,At Risk
ORD001252,33,2.89,985.16,Medium,9.05,4.13,0.82,Tue,0,Prime,On-Time
ORD001253,49,3.36,1312.09,Medium,4.74,4.35,0.8,Tue,0,Prime,At Risk
ORD001254,29,7.93,1160.36,High,2.98,3.31,0.45,Fri,1,Standard,Delayed
ORD001255,43,2.36,284.3,Medium,6.55,3.55,0.99,Mon,0,Express,On-Time
ORD001256,22,4.3,326.94,Medium,2.12,2.55,0.31,Fri,0,Standard,At Risk
ORD001257,26,6.83,1344.43,Low,9.08,2.7,0.32,Fri,0,Standard,Delayed
ORD001258,28,2.29,1618.77,Low,8.54,3.46,0.15,Sat,0,Standard,Delayed
ORD001259,21,3.61,1816.61,High,4.65,3.02,0.37,Fri,1,Standard,Delayed
ORD001260,49,5.11,1628.15,Low,1.91,4.53,0.3,Wed,0,Prime,Delayed
ORD001261,7,4.11,1947.98,High,4.97,4.19,0.6,Tue,0,Express,Delayed
ORD001262,17,3.95,819.46,Low,1.49,4.93,0.04,Tue,0,Standard,At Risk
ORD001263,20,3.22,665.68,High,2.7,4.72,0.31,Mon,1,Standard,Delayed
ORD001264,41,4.9,61.23,Medium,4.83,4.94,0.0,Tue,0,Standard,On-Time
ORD001265,49,5.18,902.54,Medium,0.21,3.41,0.01,Mon,1,Standard,Delayed
ORD001266,20,5.4,1304.49,High,7.66,3.71,0.82,Sat,0,Standard,Delayed
ORD001267,22,1.03,1631.74,Medium,1.97,3.43,0.75,Mon,0,Standard,Delayed
ORD001268,28,5.23,538.57,Low,8.67,4.91,0.74,Tue,1,Prime,On-Time
ORD001269,40,7.65,1029.61,Low,0.22,3.51,0.35,Sun,0,Prime,Delayed
ORD001270,49,4.56,1325.71,Low,5.32,2.79,0.7,Fri,0,Express,Delayed
ORD001271,7,5.86,1105.45,Medium,7.77,3.13,0.26,Fri,0,Prime,Delayed
ORD001272,1,4.68,551.67,High,2.38,3.56,0.31,Wed,0,Express,At Risk
ORD001273,32,6.91,1593.58,Low,7.08,4.01,0.56,Mon,1,Express,Delayed
ORD001274,13,7.47,350.86,High,7.21,4.05,0.7,Thu,0,Standard,At Risk
ORD001275,30,1.88,1810.43,High,6.38,4.4,0.27,Thu,1,Standard,Delayed
ORD001276,23,3.78,1905.43,Medium,3.64,4.12,0.68,Sat,0,Standard,Delayed
ORD001277,19,3.44,734.32,High,7.85,3.73,0.96,Tue,0,Express,On-Time
ORD001278,32,3.54,755.48,Medium,6.28,2.58,0.49,Tue,0,Prime,At Risk
ORD001279,30,1.44,1487.84,Medium,5.9,4.24,0.41,Thu,1,Standard,Delayed
ORD001280,29,6.6,915.3,Medium,8.19,2.71,0.23,Wed,0,Standard,Delayed
ORD001281,49,0.77,62.08,Medium,2.45,3.67,0.36,Sun,0,Prime,At Risk
ORD001282,45,4.46,1840.15,Low,2.32,4.74,0.53,Sat,0,Standard,Delayed
ORD001283,29,5.46,864.35,Low,3.86,3.99,0.94,Sun,0,Prime,At Risk
ORD001284,30,2.06,410.97,Medium,0.73,3.0,0.26,Mon,0,Prime,At Risk
ORD001285,16,7.29,1113.55,Low,3.37,4.52,0.23,Sun,1,Standard,Delayed
ORD001286,40,6.79,441.72,High,4.06,3.25,0.96,Mon,0,Express,Delayed
ORD001287,19,4.03,416.01,Medium,4.95,3.94,0.61,Sat,0,Express,At Risk
ORD001288,18,3.58,1093.73,Medium,2.54,4.09,0.74,Tue,1,Express,Delayed
ORD001289,1,2.27,785.13,Low,9.07,4.33,0.83,Sat,0,Prime,On-Time
ORD001290,14,5.97,1148.12,Medium,2.85,2.66,0.08,Sun,0,Standard,Delayed
ORD001291,47,1.49,1993.67,Medium,8.52,4.64,0.48,Tue,0,Express,At Risk
ORD001292,2,5.6,1718.74,Low,4.45,2.78,0.14,Sun,0,Express,Delayed
ORD001293,28,6.82,20.3,High,7.18,2.74,0.62,Sat,0,Express,Delayed
ORD001294,49,2.21,105.86,Low,1.11,3.64,0.95,Fri,1,Standard,On-Time
ORD001295,30,7.0,1222.11,Medium,5.45,3.43,0.06,Wed,0,Express,Delayed
ORD001296,38,0.75,1254.38,Low,9.61,2.64,0.27,Mon,0,Standard,At Risk
ORD001297,4,7.35,1756.99,High,6.66,2.92,1.0,Fri,1,Standard,Delayed
ORD001298,1,1.39,1259.97,Medium,8.2,3.6,0.01,Thu,0,Standard,At Risk
ORD001299,8,5.34,459.29,Medium,2.61,4.57,0.14,Fri,0,Standard,At Risk
ORD001300,29,2.38,939.69,Medium,8.0,2.8,0.08,Sat,0,Express,At Risk
ORD001301,39,6.77,1618.93,Medium,3.51,2.76,0.76,Thu,0,Express,Delayed
ORD001302,3,4.34,1846.04,Low,4.85,4.51,0.75,Thu,0,Standard,At Risk
ORD001303,32,1.51,477.65,Medium,1.88,3.73,0.78,Mon,1,Standard,At Risk
ORD001304,10,4.78,1081.51,Low,4.86,3.4,0.77,Fri,0,Prime,At Risk
ORD001305,10,3.56,322.06,Medium,5.16,3.65,0.84,Mon,0,Standard,On-Time
ORD001306,19,5.46,996.51,Medium,6.22,3.53,0.77,Sun,0,Prime,At Risk
ORD001307,46,7.11,184.78,High,8.69,4.45,0.48,Wed,1,Standard,At Risk
ORD001308,34,3.57,1883.75,Low,3.05,2.52,0.75,Sun,0,Express,Delayed
ORD001309,33,2.67,1277.92,Low,9.84,3.58,0.6,Wed,0,Prime,On-Time
ORD001310,23,0.61,1709.16,High,8.48,2.9,0.37,Wed,0,Prime,Delayed
ORD001311,28,4.81,1996.6,High,4.03,3.27,0.84,Wed,1,Standard,Delayed
ORD001312,32,3.52,369.42,High,2.27,2.78,0.79,Thu,0,Express,At Risk
ORD001313,7,3.31,1389.82,Medium,0.71,3.57,0.17,Sun,0,Standard,Delayed
ORD001314,29,1.87,1774.54,Low,2.34,4.11,0.02,Sat,1,Express,Delayed
ORD001315,8,3.73,1154.0,High,8.85,4.15,0.32,Wed,1,Standard,Delayed
ORD001316,1,7.88,1281.19,Low,2.92,4.49,0.4,Mon,0,Prime,Delayed
ORD001317,3,2.73,818.3,Low,1.38,4.54,0.17,Sat,0,Standard,At Risk
ORD001318,24,5.0,1351.15,Low,0.23,3.99,0.86,Sun,0,Standard,At Risk
ORD001319,23,6.32,794.18,Medium,2.98,3.38,0.03,Sun,0,Express,Delayed
ORD001320,8,6.12,955.86,Low,2.16,2.63,0.48,Fri,0,Prime,Delayed
ORD001321,47,2.97,210.31,Medium,1.02,2.59,0.06,Fri,0,Standard,At Risk
ORD001322,37,5.08,20.58,Low,9.51,2.78,0.54,Mon,0,Standard,At Risk
ORD001323,3,7.03,115.03,Low,2.68,4.96,0.46,Tue,0,Standard,At Risk
ORD001324,33,0.62,389.08,Medium,0.06,4.46,0.78,Tue,0,Standard,On-Time
ORD001325,28,3.77,915.92,Medium,9.44,3.51,0.69,Tue,0,Prime,On-Time
ORD001326,47,2.18,46.88,High,5.79,3.67,0.84,Tue,0,Prime,On-Time
ORD001327,8,3.41,316.09,High,0.83,4.34,0.54,Thu,0,Standard,At Risk
ORD001328,34,3.62,1563.98,Low,0.31,3.79,0.82,Thu,0,Express,At Risk
ORD001329,35,6.1,1525.52,High,1.08,3.4,0.72,Fri,1,Express,Delayed
ORD001330,32,1.2,1580.51,Medium,5.91,3.37,0.78,Fri,1,Standard,Delayed
ORD001331,24,4.34,1843.47,Medium,0.62,3.02,0.6,Thu,1,Standard,Delayed
ORD001332,14,4.73,242.55,Medium,5.68,4.71,0.72,Thu,0,Standard,Delayed
ORD001333,32,4.21,330.46,High,6.53,3.54,0.4,Fri,0,Standard,On-Time
ORD001334,46,5.99,670.44,Low,1.48,4.38,0.08,Mon,1,Standard,Delayed
ORD001335,43,3.38,1830.71,Low,4.88,3.93,0.42,Thu,0,Standard,At Risk
ORD001336,16,7.59,1552.08,Medium,9.64,4.39,0.17,Mon,1,Standard,Delayed
ORD001337,4,4.11,651.62,Low,8.36,3.3,0.63,Wed,0,Standard,At Risk
ORD001338,37,4.78,179.83,Medium,7.23,4.38,0.26,Mon,0,Standard,On-Time
ORD001339,21,6.69,1234.68,Medium,5.18,4.47,0.96,Mon,0,Standard,Delayed
ORD001340,14,2.56,517.35,High,3.94,2.76,0.27,Thu,1,Express,Delayed
ORD001341,31,1.06,1064.65,Medium,4.51,2.73,0.1,Wed,0,Prime,Delayed
ORD001342,48,5.81,1883.9,Low,7.65,4.96,0.88,Tue,0,Prime,At Risk
ORD001343,18,4.12,1147.37,Medium,5.54,2.79,0.41,Mon,0,Prime,Delayed
ORD001344,7,7.22,1848.05,Medium,7.65,4.21,0.36,Wed,1,Standard,Delayed
ORD001345,10,7.87,789.11,High,9.7,4.37,0.89,Wed,1,Prime,At Risk
ORD001346,7,3.49,1268.54,High,6.41,2.66,0.65,Sun,0,Prime,Delayed
ORD001347,33,3.62,1788.31,High,6.03,4.37,0.53,Thu,1,Prime,At Risk
ORD001348,23,3.56,1178.03,Medium,4.06,3.55,0.33,Wed,0,Standard,At Risk
ORD001349,21,2.93,1231.72,Medium,1.97,3.19,0.29,Sat,0,Standard,Delayed
ORD001350,19,6.36,1434.03,Low,3.74,4.16,0.58,Tue,0,Standard,Delayed
ORD001351,48,6.19,1764.8,Medium,5.2,4.58,0.5,Thu,0,Standard,Delayed
ORD001352,19,4.09,180.92,High,0.35,3.93,0.28,Sat,0,Standard,At Risk
